122.8409	B0	C2	B2	B3	B4	B5		B2	31.57552	64.92249	122.8409	245.6982	491.4128	982.8419		0	8.384289e-05	0.0001862236	0.492034	0.3855433	0.1123264	0.009826284		
122.8409	#C1	#C2	B2	B3	B4	B5		B2	35.08572	70.1878	122.8409	245.6982	491.4128	982.8419		0	0.02670471	0.1203893	0.7218793	0.1083183	0.01861364	0.004094659		
122.8409	#C1	A1	B2	B3	B4	B5		B2	35.08572	54.56738	122.8409	245.6982	491.4128	982.8419		0	0.07645517	6.225257e-05	0.8499697	0.02912248	0.04349415	0.0008962736		
122.8409	#C1	#A1	B2	B3	B4	B5		B2	35.08572	58.07759	122.8409	245.6982	491.4128	982.8419		0	0.08835947	0.0001013393	0.8909441	0.01101029	0.005316822	0.004267945		
122.8409	#A0	#C2	B2	B3	B4	B5		B2	29.82041	70.1878	122.8409	245.6982	491.4128	982.8419		0	0.0004402458	0.09738846	0.6909963	0.1471323	0.04135098	0.02269174		
87.73884	#C0	#F1	F2	F3	F4	F5		F2	17.53468	45.79186	87.73884	175.494	351.0044	702.0252		0	0.01169914	0.0001315484	0.7501781	0.1795367	0.03922691	0.0192276		
87.73884	F0	#F1	F2	F3	F4	F5		F2	21.2204	45.79186	87.73884	175.494	351.0044	702.0252		0	0.0002720826	0.0003759705	0.7146897	0.2262584	0.03287927	0.02552458		
87.73884	#G0	#F1	F2	F3	F4	F5		F2	26.13469	47.37145	87.73884	175.494	351.0044	702.0252		0	0.0002660118	0.0002193646	0.7591629	0.1957902	0.02919654	0.015365		
122.8409	#C1	C2	B2	B3	B4	B5		B2	35.08572	64.92249	122.8409	245.6982	491.4128	982.8419		0	0.01990491	0.0001863987	0.6418875	0.2489572	0.08176516	0.007298822		
245.69821	#A1	B2	B3	B4	B5	B6		B3	59.48167	122.84092	245.69821	491.41277	982.84189	1965.7001		0	0.00019747592	0.3360957	0.5443959	0.11726128	0.0020079035	4.1729372e-05		
122.8409	A0	B1	B2	B3	B4	B5		B2	28.06531	62.99188	122.8409	245.6982	491.4128	982.8419		0	0.0001621268	0.0001827733	0.6402696	0.3260027	0.0310589	0.00232385		
122.8409	#C1	#A1	B2	B3	B4	B5		B2	35.08572	59.83269	122.8409	245.6982	491.4128	982.8419		0	0.03752557	0.0001260854	0.6549945	0.304883	0.0008314221	0.001639385		
105.2899	#G0	#G1	#G2	#G3	#G4	#G5		#G2	26.3102	52.63676	105.2899	210.5961	421.2086	842.4336		0	0.0003764371	0.02075304	0.921286	0.0543525	0.002715459	0.0005165207		
