#G2	#G0	#G1	#G2	#G3	#G4	#G5	
122.8409	0.5906087	0.04755467	0.4513406	0.715045	0.2815077	0.1377629	
0	0.660438	0.3487848	0.240905	0.8561823	0.7310508	0.8367228	

G3	#F-6	C-5	A-5	#A-6	F-9	G-7	
193.0451	0.3661568	0.5037808	0.8770487	0.4494436	0.0422978	0.1892068	
0	0.8067595	0.4895943	0.3531418	0.9635303	0.9729583	0.6671203	

#G2	#F-6	#G-5	F-8	E-5	#G-6	#C-6	
105.2899	0.361022	0.8111509	0.08387351	0.6513495	0.4034911	0.2684388	
0	0.6202784	0.01925748	0.9748017	0.2312378	0.1220205	0.2578462	

F2	F-6	A-5	#A-5	G-9	#F-5	#C-5	
87.7388	0.348008	0.884153	0.930041	0.0474015	0.735966	0.544906	
0	0.121658	0.0942784	0.39902	0.342374	0.794682	0.686223	

F2	#D-6	G-7	#F-5	D-5	#A-5	D-6	
87.7388	0.303661	0.195477	0.721753	0.582433	0.922745	0.285947	
0	0.0461916	0.720166	0.877799	0.0706843	0.800372	0.543663	

F2	A-5	B-6	#C-6	C-5	#D-6	B-6	
87.7388	0.83897	0.470625	0.269092	0.503888	0.307746	0.475573	
0	0.433261	0.560713	0.749018	0.64681	0.138725	0.362459	

F2	F-5	F-10	#D-6	B-5	#G-5	#D-5	
87.7388	0.668512	0.0215559	0.300819	0.980904	0.80082	0.597527	
0	0.133504	0.559841	0.93941	0.28662	0.896111	0.884017	

F2	#F-5	#G-10	E-5	G-6	#G-5	G-6	
87.7388	0.728387	0.0258575	0.646302	0.372313	0.829533	0.372534	
0	0.576758	0.446531	0.521203	0.937135	0.849085	0.593185	

F2	F-5	E-5	#G-6	#A-5	B-6	#G-6	
87.7388	0.668464	0.653851	0.406727	0.933726	0.484548	0.417047	
0	0.206776	0.0720516	0.666932	0.81095	0.756749	0.971786	

#G2	G-6	B-7	A-5	D-5	#D-7	#A-6	
105.2899	0.3888838	0.2466872	0.8828376	0.5582849	0.1488767	0.4503936	
0	0.4547418	0.7844231	0.9137117	0.5988681	0.8997135	0.2056723	

B2	A-5	F-5	B-8	#C-6	D-6	#G-5	
122.8409	0.8824863	0.673226	0.122815	0.275287	0.2833844	0.8265789	
0	0.2849502	0.6642799	0.4073184	0.7166697	0.8961989	0.3900265	

B3	#G-5	D-5	#A-6	A-5	#D-10	A-6	
